u,g,r,i,z,u_err,g_err,r_err,i_err,z_err,specz,specz_err,photoz,photoz_err
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4559877,3.893053E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4560167,4.243059E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4560884,3.859935E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4561316,4.634278E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4566284,7.509698E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.456373,5.886772E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4563061,6.062853E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4559234,2.839716E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.456032,4.132889E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4565707,7.34509E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4563708,6.256336E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4564076,6.719699E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4564307,7.121562E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4564896,6.802553E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4564651,7.612132E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.4564533,6.559208E-05,0.479024,0.079832
21.12311,20.29475,20.29475,18.71994,18.41042,0.2052358,0.05362509,0.0357583,0.02973907,0.07241338,0.456258,6.177651E-05,0.479024,0.079832
20.93652,20.57632,20.57632,19.8026,19.38022,0.1626399,0.05452448,0.06070307,0.06141865,0.1445701,0.6095315,0.0001223276,0.613109,0.227763
21.24772,20.51197,20.51197,19.94798,19.55611,0.2092137,0.05305256,0.07461801,0.06546374,0.2140539,0.5267941,5.58062E-05,0.673059,0.223525
21.24772,20.51197,20.51197,19.94798,19.55611,0.2092137,0.05305256,0.07461801,0.06546374,0.2140539,0.5266718,5.631587E-05,0.673059,0.223525
21.24772,20.51197,20.51197,19.94798,19.55611,0.2092137,0.05305256,0.07461801,0.06546374,0.2140539,0.5266463,2.673755E-05,0.673059,0.223525
20.69226,20.04047,20.04047,19.50306,19.2268,0.1156134,0.03094399,0.04685203,0.04105752,0.1051054,0.6142465,0.0001096078,0.633286,0.209013
20.69226,20.04047,20.04047,19.50306,19.2268,0.1156134,0.03094399,0.04685203,0.04105752,0.1051054,0.6142187,0.000111985,0.633286,0.209013
20.93766,20.43572,20.43572,19.48348,19.24565,0.1284936,0.04263605,0.03831612,0.04338548,0.1013776,0.4285034,4.181923E-05,0.28587,0.093153
20.93766,20.43572,20.43572,19.48348,19.24565,0.1284936,0.04263605,0.03831612,0.04338548,0.1013776,0.4284516,4.522139E-05,0.28587,0.093153
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252616,5.56933E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.425316,3.655972E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252684,5.554477E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4251306,4.129709E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252249,5.179669E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252039,4.507635E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4251477,4.662985E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252375,4.170762E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252608,4.661927E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4253053,3.359644E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4251487,4.16041E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252708,4.412276E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4253455,4.951704E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.42521,4.850242E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252608,4.576018E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252854,4.366152E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252248,4.715121E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4251671,4.468057E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4251612,4.2987E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252489,4.589033E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.425246,4.495691E-05,0.603646,0.247607
21.30409,20.52806,20.52806,20.08818,19.46611,0.2432632,0.05089141,0.06708984,0.09015378,0.2246977,0.4252343,4.171438E-05,0.603646,0.247607
21.0105,21.39792,21.39792,19.49395,19.16147,0.2969423,0.2288842,0.08993246,0.07997977,0.2197717,0.4997756,0.0001058335,0.546291,0.042706
21.51882,21.03559,21.03559,19.47657,18.96983,0.2653,0.07316864,0.05626154,0.05984629,0.1137761,0.4296662,3.478828E-05,0.606076,0.098135
21.38749,20.76573,20.76573,19.22627,18.82631,0.225448,0.06022788,0.05102232,0.05180952,0.08156215,0.5353615,5.833962E-05,0.504518,0.151339
20.84625,21.27357,21.27357,19.28163,19.11388,0.2780199,0.1741231,0.07435761,0.0615454,0.1972766,0.5620871,0.0001193412,0.539075,0.043036
19.28685,21.34994,21.34994,19.2952,19.19388,0.07584064,0.2875895,0.1615265,0.1226903,0.1994955,0.4980424,0.0001328036,0.539266,0.031959
20.09849,21.06587,21.06587,18.3383,17.85177,0.2637525,0.2235041,0.06187897,0.05061831,0.1337207,0.4418622,0.0001399668,0.438631,0.032275
20.95557,21.18695,21.18695,19.53759,19.4294,0.2660711,0.1216701,0.08652555,0.06260186,0.2274933,0.4974947,7.828969E-05,0.510974,0.051429
19.52886,22.08032,22.08032,19.40475,18.85279,0.1074137,0.2959552,0.1358569,0.118423,0.1945322,0.5039887,0.0001372769,0.502078,0.027381
20.89789,21.35733,21.35733,19.56337,19.3211,0.2832818,0.1754528,0.1096144,0.08070685,0.2812181,0.6628724,0.0001010686,0.683023,0.065117
20.78046,21.47537,21.47537,19.47229,18.71214,0.2626932,0.177716,0.06980683,0.0743797,0.1401721,0.5583265,0.0001491622,0.526951,0.055723
20.17722,20.62528,20.62528,18.44967,18.17466,0.2886951,0.1658974,0.05677789,0.07516966,0.1711688,0.5852362,0.0001308217,0.567812,0.055204
28.95393,21.62745,21.62745,19.60944,19.01107,0.2211453,0.2612114,0.09422456,0.07165425,0.1490626,0.4384999,0.000119124,0.453857,0.039943
28.95393,21.62745,21.62745,19.60944,19.01107,0.2211453,0.2612114,0.09422456,0.07165425,0.1490626,0.438389,0.0001253796,0.453857,0.039943
20.20358,20.7481,20.7481,19.04374,18.29186,0.2821321,0.2227203,0.08436562,0.08337533,0.1459948,0.4398075,8.11547E-05,0.478835,0.033701
20.71228,21.41003,21.41003,18.67061,18.44197,0.285415,0.1902216,0.06250033,0.04185896,0.1077207,0.4664978,0.0001614601,0.45702,0.017802
19.90385,20.48104,20.48104,18.39781,17.70168,0.2515877,0.1679856,0.05960917,0.04757831,0.1109404,0.4400268,9.741561E-05,0.317676,0.050869
20.46094,21.48096,21.48096,19.77116,19.11189,0.280697,0.2758909,0.1320416,0.120816,0.2130747,0.5758677,0.0001563554,0.513623,0.057046
28.25052,22.31275,22.31275,19.76714,19.34677,0.1755461,0.251668,0.1098864,0.06822594,0.1890877,0.5012779,0.0001613957,0.49277,0.033004
21.84787,21.07545,21.07545,20.23495,20.00745,0.2608714,0.0521884,0.06908873,0.05895976,0.1964876,0.6208661,5.943009E-05,0.490062,0.179813
19.54145,19.34441,19.34441,19.04212,18.7544,0.03803243,0.01277219,0.01871345,0.02335505,0.07395483,0.6951256,0.0001198772,0.264033,0.075375
20.60653,20.0406,20.0406,19.18411,18.93587,0.1249738,0.0369163,0.04480282,0.03764141,0.1074013,0.5801936,0.0001332796,0.440099,0.152889
20.51394,20.7677,20.7677,18.24458,18.14309,0.2780746,0.1540257,0.06800815,0.05838405,0.1071421,0.4115049,0.0001036668,0.378564,0.024436
19.98717,19.56236,19.56236,18.77985,18.50289,0.06704467,0.01921009,0.02080985,0.02086344,0.05518493,0.508553,7.287732E-05,0.484667,0.10588
21.03234,21.15396,21.15396,19.47548,19.32399,0.2397384,0.121377,0.09480331,0.06674961,0.2033903,0.6049805,0.0001002566,0.577347,0.049307
28.24671,21.38944,21.38944,18.98579,18.61997,0.2988385,0.2041719,0.08090705,0.0605368,0.1785956,0.461197,0.0001002032,0.450462,0.023057
20.82368,21.63107,21.63107,18.87363,18.70262,0.2481553,0.2619855,0.07142099,0.06038641,0.1767232,0.4179596,8.867845E-05,0.432394,0.026685
21.28055,20.98725,20.98725,19.64691,19.60584,0.2757178,0.1182962,0.09648014,0.06426594,0.2192004,0.4813066,2.572973E-05,0.589617,0.051917
21.18112,21.92252,21.92252,19.91035,19.31252,0.2785572,0.2239421,0.1455069,0.0779422,0.1599908,0.6149059,0.0002843921,0.671768,0.063017
21.19294,21.66495,21.66495,19.46821,18.95319,0.2771104,0.2323671,0.1327069,0.07204967,0.1484326,0.628812,0.0002051394,0.740413,0.058419
20.79871,20.88684,20.88684,18.69869,18.39588,0.2841468,0.1545681,0.06756234,0.07773585,0.1440168,0.5401823,0.0001040386,0.523965,0.023655
21.14685,21.004,21.004,19.50004,19.48805,0.2741246,0.114548,0.08590391,0.06578395,0.2645202,0.6057745,0.0002217441,0.722622,0.065294
20.48334,21.91237,21.91237,19.42082,18.72229,0.1893127,0.2693112,0.1002839,0.07053979,0.1610973,0.6159151,0.0001831342,0.591078,0.040574
21.33504,21.28837,21.28837,19.48012,18.89128,0.2962192,0.1056528,0.07776259,0.05193813,0.1410161,0.654972,7.743959E-05,0.637619,0.053526
20.83305,21.11001,21.11001,19.26177,18.52232,0.2370887,0.1345794,0.08612425,0.06121476,0.1105937,0.6672993,0.0001952554,0.638143,0.069737
21.34862,22.31766,22.31766,19.85966,19.42043,0.2718582,0.2691149,0.1168048,0.0732649,0.1666201,0.580752,0.0001283616,0.601167,0.052183
20.72941,21.55833,21.55833,19.82473,19.21819,0.2798993,0.2328548,0.1467275,0.1260364,0.2735037,0.5483689,0.000124604,0.55452,0.03455
21.63046,21.8465,21.8465,20.70595,20.42853,0.2269933,0.1349868,0.09891053,0.1093824,0.2801771,0.6659147,5.033973E-05,0.633661,0.080432
21.39612,21.50309,21.50309,19.70875,19.56537,0.2836981,0.1621841,0.1173967,0.06481349,0.2098408,0.5317427,0.0001149823,0.562775,0.060037
20.83916,20.30634,20.30634,19.69491,19.19737,0.1104497,0.03295606,0.04142494,0.04411399,0.1031894,0.4781816,8.740928E-05,0.616236,0.230429
21.47584,20.90279,20.90279,20.4024,20.05751,0.1874692,0.05007979,0.0733026,0.06896294,0.2403028,0.6765019,0.0003012948,0.36031,0.222904
21.52172,21.09445,21.09445,19.87265,19.69395,0.1943005,0.06861786,0.06090963,0.05734595,0.1630707,0.4146467,3.783233E-05,0.353468,0.111891
20.89174,20.95576,20.95576,18.75876,18.26051,0.2660016,0.1309866,0.06606077,0.07000991,0.1212689,0.4083745,8.462206E-05,0.39159,0.027334
20.77083,20.8842,20.8842,19.20317,18.92824,0.2447296,0.1228538,0.05993792,0.07427737,0.2088917,0.5636374,0.000169077,0.539729,0.047178
21.11743,21.23086,21.23086,19.61069,19.38066,0.2703032,0.128299,0.07202667,0.0840774,0.2338569,0.4758216,0.0001417148,0.521525,0.075416
20.92279,21.1581,21.1581,18.84061,18.28492,0.2431488,0.116578,0.04779468,0.03822104,0.08660984,0.4503041,7.520653E-05,0.493897,0.046169
21.06143,21.48741,21.48741,19.27419,19.01825,0.292515,0.1752584,0.07379309,0.06869967,0.2014297,0.4836773,0.0001105758,0.493829,0.024125
21.39201,21.80259,21.80259,19.68963,19.40568,0.2961602,0.1790869,0.08742967,0.06285431,0.1777393,0.5493296,7.991894E-05,0.512307,0.064154
20.25492,21.35476,21.35476,18.87435,18.5414,0.1231708,0.1486574,0.05494573,0.03911544,0.09664333,0.5057409,9.656513E-05,0.497593,0.020329
21.20096,21.08006,21.08006,19.24647,18.90459,0.2668001,0.1080033,0.06327794,0.05662329,0.1342716,0.5643145,5.052038E-05,0.562748,0.059627
19.55538,21.92059,21.92059,19.44315,18.78437,0.09431957,0.2796324,0.07678289,0.0898579,0.1397239,0.5653157,7.043069E-05,0.542196,0.026164
20.12488,21.15841,21.15841,19.34392,18.64434,0.2475416,0.2465742,0.08808596,0.1173747,0.2374251,0.5370671,0.0001411353,0.55597,0.033879
20.75766,21.68524,21.68524,19.27346,18.70766,0.2259761,0.2285857,0.1147696,0.06783985,0.1316192,0.5929531,0.0001203038,0.541347,0.031351
28.33082,21.72328,21.72328,19.55314,19.06476,0.2302611,0.1803019,0.09106769,0.06628585,0.1682437,0.5373425,0.0001593541,0.505278,0.029575
20.66175,20.97397,20.97397,18.66631,18.09768,0.2753056,0.1086321,0.04138775,0.03732415,0.08393065,0.4166935,8.604927E-05,0.39798,0.033383
20.967,22.0205,22.0205,19.38868,19.06928,0.253837,0.2858272,0.07490128,0.06138968,0.159237,0.5184952,8.888824E-05,0.496344,0.036606
21.6911,20.7319,20.7319,19.28767,18.78134,0.2860924,0.05365764,0.03540292,0.03842835,0.09142185,0.467355,1.751791E-05,0.362558,0.061863
20.60785,21.58381,21.58381,19.59272,19.44313,0.2151079,0.2044489,0.1286769,0.09214339,0.2985954,0.6005374,0.0002011465,0.568444,0.03631
19.84484,21.47046,21.47046,19.33801,19.04477,0.1636847,0.1770621,0.08492077,0.07401393,0.247888,0.4877032,0.0002037391,0.498052,0.033459
28.85605,22.00471,22.00471,19.38387,19.24178,0.1647378,0.2725912,0.08951046,0.07271349,0.2740923,0.529826,0.0001018014,0.526206,0.032468
18.68313,21.88953,21.88953,19.21945,18.84091,0.1220631,0.2737799,0.08693957,0.09449122,0.1912238,0.4707241,8.324267E-05,0.515109,0.027657
18.80111,21.81466,21.81466,19.31846,19.10104,0.05129679,0.2645207,0.1057432,0.07575569,0.2633234,0.4705773,0.0001063661,0.453599,0.03125
20.63503,20.84221,20.84221,19.29147,18.88821,0.2812001,0.1157797,0.06893533,0.0819248,0.2639158,0.6047316,0.000211308,0.623994,0.046212
21.21671,22.11334,22.11334,19.72147,19.18527,0.2813492,0.2202846,0.09055621,0.07333041,0.2043243,0.4107423,0.0001367688,0.483643,0.0394
20.65958,20.63706,20.63706,19.01143,18.9076,0.272568,0.136229,0.06678599,0.07109977,0.2537728,0.4434514,3.371602E-05,0.50875,0.036216
20.2472,20.29935,20.29935,19.15825,18.67957,0.1959847,0.07174575,0.05987274,0.07144245,0.1717962,0.5010933,2.781588E-05,0.612035,0.178315
20.04511,19.9146,19.9146,18.37535,18.29897,0.2683899,0.09141534,0.0576198,0.06922088,0.2304908,0.4646658,0.0001102077,0.372208,0.072175
18.7303,20.94025,20.94025,19.07952,18.45268,0.07942007,0.1685187,0.09532849,0.105913,0.216889,0.5919276,8.270102E-05,0.490469,0.025581
20.8206,21.75052,21.75052,19.68705,18.80361,0.2920267,0.268535,0.121595,0.1199079,0.2333417,0.5142595,0.0001061368,0.493834,0.040229
20.57618,21.6059,21.6059,19.1486,18.41418,0.2721223,0.2294364,0.09538655,0.06611379,0.1279846,0.5449747,0.0002295812,0.551457,0.033189
20.44583,21.14872,21.14872,18.63116,18.1712,0.2760679,0.2787083,0.07092024,0.08479542,0.1554668,0.523524,0.0001130918,0.517633,0.020831
21.06939,21.04473,21.04473,19.54663,19.10839,0.2510208,0.1245601,0.07403302,0.06973401,0.1781911,0.5331768,0.0001021716,0.58113,0.050426
21.11947,21.50857,21.50857,19.36919,18.70919,0.2871259,0.1815618,0.08534808,0.06088845,0.1328733,0.5196198,0.0001071018,0.536668,0.030155
27.79966,22.2488,22.2488,19.81282,19.64827,0.2768468,0.2493557,0.1450315,0.08403474,0.2378091,0.5526748,0.0002181952,0.541602,0.036823
20.44386,20.73989,20.73989,19.00426,18.76211,0.2669955,0.1458369,0.07115429,0.0628548,0.251477,0.4189904,6.692379E-05,0.443271,0.027982
20.96765,21.38898,21.38898,19.72669,19.42327,0.29119,0.183787,0.104441,0.09704839,0.2575699,0.5955578,0.0001086722,0.549011,0.048251
21.1736,21.87458,21.87458,19.61731,19.14875,0.2938015,0.2589774,0.08606998,0.08039945,0.1808504,0.5576428,0.0001296897,0.505147,0.062082
18.0442,18.80704,18.80704,32.11444,29.3672,0.1931331,0.1826379,0.1866868,0.06184949,0.1869077,0.5979385,0.0001751959,0.557139,0.049797
28.62647,21.75364,21.75364,19.3773,18.8555,0.2008172,0.2461565,0.107119,0.07586314,0.1975125,0.436572,0.0001129869,0.457397,0.03389
20.96986,21.24969,21.24969,18.85706,18.22913,0.2953297,0.1362805,0.04883362,0.04427128,0.1092379,0.4182718,8.462407E-05,0.396021,0.02938
20.49891,21.20308,21.20308,18.83813,18.23239,0.2573756,0.2204295,0.1148282,0.08656753,0.1455667,0.4310508,0.0001078484,0.403284,0.026633
20.49891,21.20308,21.20308,18.83813,18.23239,0.2573756,0.2204295,0.1148282,0.08656753,0.1455667,0.4307722,0.0001126548,0.403284,0.026633
21.02379,21.56025,21.56025,19.58468,19.38824,0.2787797,0.1938754,0.1123653,0.0866883,0.2782964,0.6195517,0.0001071538,0.52649,0.041922
21.09075,21.90541,21.90541,19.70186,19.40386,0.2876335,0.2600684,0.1620865,0.1012991,0.2927877,0.5204888,0.0001230043,0.620755,0.064787
20.85682,20.31801,20.31801,18.5875,18.20601,0.2602054,0.07399724,0.0542158,0.05293871,0.1100709,0.5516233,4.978531E-05,0.459109,0.073876
19.43277,20.41561,20.41561,17.95506,18.08718,0.1837237,0.2808253,0.06161688,0.06380303,0.2511206,0.4481003,0.0001274965,0.366376,0.058041
20.13974,20.53713,20.53713,19.0439,18.53049,0.2429094,0.1374361,0.1007325,0.08411872,0.2366206,0.6041709,0.0001325592,0.572184,0.045222
28.52085,21.69214,21.69214,19.56567,18.96429,0.2341658,0.2102272,0.09791711,0.08556169,0.203843,0.5186493,0.0001197916,0.496176,0.023375
20.92343,21.90058,21.90058,19.51152,19.01843,0.2504837,0.2491918,0.1063167,0.07940289,0.1826874,0.5258779,0.000160146,0.521,0.029535
21.08731,21.94335,21.94335,19.79056,19.23837,0.2787712,0.2776045,0.1169391,0.110226,0.2400764,0.5516197,0.0001499186,0.507659,0.057977
20.65254,21.21816,21.21816,18.78981,18.39438,0.2044216,0.1535013,0.04905429,0.04526301,0.1099233,0.4057824,6.367471E-05,0.402287,0.028126
20.54514,20.97567,20.97567,18.92696,18.64703,0.2907098,0.162697,0.07031718,0.06789757,0.213651,0.4936974,0.0001546903,0.489383,0.037488
21.0144,21.72848,21.72848,19.57892,19.48401,0.2616308,0.1740778,0.09694657,0.07489638,0.2437294,0.5255814,0.0001253453,0.5321,0.046039
20.79303,21.08577,21.08577,19.61525,19.05601,0.2906837,0.1573074,0.1331644,0.08870164,0.2521481,0.6413213,8.873714E-05,0.621622,0.054547
20.44135,20.3341,20.3341,19.47076,19.04854,0.2026541,0.06567326,0.08345055,0.07781285,0.2575867,0.5136573,3.221172E-05,0.269934,0.156579
19.51287,19.28611,19.28611,18.82772,18.48965,0.04152968,0.01543983,0.01892383,0.02452448,0.06292363,0.4139168,3.237803E-05,0.491177,0.131793
20.27676,20.86463,20.86463,19.35618,18.89872,0.1848622,0.132455,0.06347074,0.091902,0.2269521,0.5139079,1.818529E-05,0.594311,0.052181
21.09398,21.47889,21.47889,19.53765,19.4165,0.2633492,0.1508862,0.07388221,0.07107475,0.2432183,0.513999,0.0001568709,0.546972,0.042701
16.98597,21.71684,21.71684,19.31594,18.78559,0.01184487,0.2556654,0.08595164,0.09149682,0.1821349,0.4875925,9.518522E-05,0.480369,0.018915
20.79461,21.56074,21.56074,19.349,18.75113,0.2955822,0.2492725,0.06636067,0.09080914,0.1964063,0.4871128,6.681784E-05,0.487137,0.054987
20.89404,20.19108,20.19108,19.36455,19.19588,0.2113864,0.06637689,0.08269336,0.1048016,0.1812802,0.4155246,5.283902E-05,0.39571,0.080795
20.71368,20.71561,20.71561,18.71366,18.0903,0.2294288,0.1284501,0.07583687,0.06584816,0.1163817,0.4562199,0.0001755225,0.427247,0.084975
21.51839,21.07515,21.07515,20.30124,19.87551,0.210378,0.05799736,0.08184965,0.06925099,0.1850931,0.5612901,0.0002981544,0.64977,0.189518
20.52632,20.14681,20.14681,18.82079,18.87086,0.288121,0.1391031,0.06855682,0.06769901,0.2894721,0.4771981,0.0001297848,0.362713,0.055845
